#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTB	ITGB4	9606.ENSP00000494750	9606.ENSP00000200181	0	0	0	0	0.042	0.070	0.900	0.376	0.936
ACTB	MAPK1	9606.ENSP00000494750	9606.ENSP00000215832	0	0.002	0	0	0.097	0.087	0	0.740	0.767
ACTB	MYH9	9606.ENSP00000494750	9606.ENSP00000216181	0	0	0	0	0.420	0.680	0.900	0.602	0.991
ACTB	PFN1	9606.ENSP00000494750	9606.ENSP00000225655	0	0	0	0	0.485	0.972	0.900	0.992	0.999
ACTB	H4C6	9606.ENSP00000494750	9606.ENSP00000244537	0	0	0	0	0.054	0.867	0.400	0.690	0.973
ACTB	H3-3B	9606.ENSP00000494750	9606.ENSP00000254810	0	0.001	0	0	0.103	0.819	0	0.784	0.962
ACTB	ITGAV	9606.ENSP00000494750	9606.ENSP00000261023	0	0	0	0	0.053	0	0.650	0.442	0.799
ACTB	RHOC	9606.ENSP00000494750	9606.ENSP00000285735	0	0	0	0	0.336	0.070	0.500	0.389	0.786
ACTB	ARPC5	9606.ENSP00000494750	9606.ENSP00000294742	0	0	0	0	0.202	0.281	0.900	0.272	0.952
ACTB	ARPC2	9606.ENSP00000494750	9606.ENSP00000295685	0	0	0	0	0.259	0.365	0.900	0.305	0.962
ACTB	ITGA2	9606.ENSP00000494750	9606.ENSP00000296585	0	0	0	0	0.056	0	0.650	0.611	0.860
ACTB	HNRNPD	9606.ENSP00000494750	9606.ENSP00000313199	0	0	0	0	0.118	0.396	0	0.560	0.745
ACTB	ITGA3	9606.ENSP00000494750	9606.ENSP00000315190	0	0	0	0	0.046	0	0.650	0.331	0.757
ACTB	RUVBL1	9606.ENSP00000494750	9606.ENSP00000318297	0	0	0	0	0.057	0.800	0.900	0.714	0.993
ACTB	TUBA1B	9606.ENSP00000494750	9606.ENSP00000336799	0	0	0.201	0	0.270	0.136	0	0.618	0.782
ACTB	FN1	9606.ENSP00000494750	9606.ENSP00000346839	0	0	0	0	0.043	0.045	0	0.886	0.886
ACTB	H4C11	9606.ENSP00000494750	9606.ENSP00000347168	0	0	0	0	0.054	0.820	0	0.452	0.899
ACTB	DYNC1H1	9606.ENSP00000494750	9606.ENSP00000348965	0	0	0	0	0.065	0.920	0	0.240	0.938
ACTB	H3C12	9606.ENSP00000494750	9606.ENSP00000352252	0	0.001	0	0	0.079	0.819	0	0.783	0.960
ACTB	H3-3A	9606.ENSP00000494750	9606.ENSP00000355780	0	0.001	0	0	0.095	0.819	0	0.288	0.873
ACTB	H3C10	9606.ENSP00000494750	9606.ENSP00000358160	0	0.001	0	0	0.079	0.819	0	0.483	0.906
ACTB	H4C2	9606.ENSP00000494750	9606.ENSP00000366974	0	0	0	0	0.054	0.820	0	0.462	0.900
ACTB	H3C4	9606.ENSP00000494750	9606.ENSP00000366999	0	0.001	0	0	0.079	0.819	0	0.492	0.908
ACTB	H4C3	9606.ENSP00000494750	9606.ENSP00000367034	0	0	0	0	0.061	0.820	0	0.457	0.900
ACTB	DIAPH1	9606.ENSP00000494750	9606.ENSP00000373706	0	0	0	0	0.096	0.140	0.900	0.252	0.934
ACTB	GRB2	9606.ENSP00000494750	9606.ENSP00000376345	0	0	0	0	0.082	0.363	0.500	0.440	0.814
ACTB	ITGB1	9606.ENSP00000494750	9606.ENSP00000379350	0	0	0	0	0.084	0.077	0.900	0.835	0.984
ACTB	ITGA6	9606.ENSP00000494750	9606.ENSP00000386896	0	0	0	0	0.046	0	0.650	0.457	0.803
ACTB	CD44	9606.ENSP00000494750	9606.ENSP00000398632	0	0	0	0	0.083	0	0	0.715	0.728
ACTB	RHOA	9606.ENSP00000494750	9606.ENSP00000400175	0	0	0	0	0.426	0.070	0.900	0.646	0.978
ACTB	CFL1	9606.ENSP00000494750	9606.ENSP00000432660	0	0	0	0	0.403	0.987	0.900	0.834	0.999
ACTB	H2AX	9606.ENSP00000494750	9606.ENSP00000434024	0	0	0	0	0.073	0.389	0	0.598	0.753
ACTB	TUBA1A	9606.ENSP00000494750	9606.ENSP00000439020	0	0	0.200	0	0.218	0.303	0.400	0.476	0.838
ACTB	H4C15	9606.ENSP00000494750	9606.ENSP00000462355	0	0	0	0	0.054	0.820	0	0.452	0.899
ACTB	H4C14	9606.ENSP00000494750	9606.ENSP00000462667	0	0	0	0	0.054	0.820	0	0.463	0.901
ACTB	RUVBL2	9606.ENSP00000494750	9606.ENSP00000473172	0	0	0	0	0.080	0.836	0.900	0.710	0.995
ACTB	H4C1	9606.ENSP00000494750	9606.ENSP00000479106	0	0	0	0	0.054	0.820	0	0.457	0.899
ACTB	H4C4	9606.ENSP00000494750	9606.ENSP00000479461	0	0	0	0	0.054	0.820	0	0.458	0.900
ACTB	H4C12	9606.ENSP00000494750	9606.ENSP00000479794	0	0	0	0	0.054	0.820	0	0.449	0.898
ACTB	H3C1	9606.ENSP00000494750	9606.ENSP00000480826	0	0.001	0	0	0.079	0.819	0	0.480	0.906
ACTB	H4C13	9606.ENSP00000494750	9606.ENSP00000480960	0	0	0	0	0.054	0.820	0	0.457	0.899
ACTB	H4C9	9606.ENSP00000494750	9606.ENSP00000481486	0	0	0	0	0.054	0.820	0	0.449	0.898
ACTB	H3C11	9606.ENSP00000494750	9606.ENSP00000483283	0	0.001	0	0	0.079	0.819	0	0.486	0.907
ACTB	H3C7	9606.ENSP00000494750	9606.ENSP00000484095	0	0.001	0	0	0.079	0.819	0	0.479	0.905
ACTB	H3C8	9606.ENSP00000494750	9606.ENSP00000484638	0	0.001	0	0	0.079	0.819	0	0.483	0.906
ACTB	H3C3	9606.ENSP00000494750	9606.ENSP00000484658	0	0.001	0	0	0.079	0.819	0	0.521	0.913
ACTB	H4C5	9606.ENSP00000494750	9606.ENSP00000484789	0	0	0	0	0.054	0.820	0	0.461	0.900
ACTB	H3C2	9606.ENSP00000494750	9606.ENSP00000484841	0	0.001	0	0	0.079	0.819	0	0.495	0.908
ACTB	H4C8	9606.ENSP00000494750	9606.ENSP00000489236	0	0	0	0	0.054	0.820	0	0.457	0.899
ACTB	H3C6	9606.ENSP00000494750	9606.ENSP00000489282	0	0.001	0	0	0.079	0.819	0	0.511	0.911
ACTB	B2M	9606.ENSP00000494750	9606.ENSP00000497910	0	0	0	0	0.171	0	0	0.784	0.813
ACTB	MYO1C	9606.ENSP00000494750	9606.ENSP00000496954	0	0	0	0	0.063	0.186	0.900	0.659	0.970
AGRN	FN1	9606.ENSP00000368678	9606.ENSP00000346839	0	0	0	0	0.086	0.292	0	0.977	0.983
AGRN	HSPG2	9606.ENSP00000368678	9606.ENSP00000363827	0	0	0	0.583	0.144	0	0.400	0.988	0.993
AGRN	CD44	9606.ENSP00000368678	9606.ENSP00000398632	0	0	0	0	0.042	0	0	0.720	0.720
AGRN	SDC1	9606.ENSP00000368678	9606.ENSP00000370542	0	0	0	0	0.107	0	0.400	0.594	0.763
AGRN	ITGB1	9606.ENSP00000368678	9606.ENSP00000379350	0	0	0	0	0.046	0	0.500	0.592	0.788
ARHGDIA	RHOC	9606.ENSP00000463939	9606.ENSP00000285735	0	0	0	0	0.160	0.765	0.700	0.812	0.987
ARHGDIA	RHOA	9606.ENSP00000463939	9606.ENSP00000400175	0	0	0	0	0.174	0.950	0.900	0.997	0.999
ARPC2	ARPC5	9606.ENSP00000295685	9606.ENSP00000294742	0	0	0	0	0.792	0.992	0.900	0.999	0.999
ARPC2	CFL1	9606.ENSP00000295685	9606.ENSP00000432660	0	0	0	0	0.469	0	0	0.546	0.749
ARPC2	ACTB	9606.ENSP00000295685	9606.ENSP00000494750	0	0	0	0	0.259	0.365	0.900	0.305	0.962
ARPC5	ACTB	9606.ENSP00000294742	9606.ENSP00000494750	0	0	0	0	0.202	0.281	0.900	0.272	0.952
ARPC5	ARPC2	9606.ENSP00000294742	9606.ENSP00000295685	0	0	0	0	0.792	0.992	0.900	0.999	0.999
B2M	ACTB	9606.ENSP00000497910	9606.ENSP00000494750	0	0	0	0	0.171	0	0	0.784	0.813
BSG	S100A9	9606.ENSP00000333769	9606.ENSP00000357727	0	0	0	0	0.042	0.093	0	0.683	0.700
BSG	ITGB1	9606.ENSP00000333769	9606.ENSP00000379350	0	0	0	0	0.042	0.071	0.500	0.916	0.957
BSG	CD44	9606.ENSP00000333769	9606.ENSP00000398632	0	0	0	0	0.049	0.292	0	0.980	0.985
CALM1	MYH9	9606.ENSP00000499717	9606.ENSP00000216181	0	0	0	0	0.099	0.243	0.500	0.411	0.772
CALM1	CALM3	9606.ENSP00000499717	9606.ENSP00000291295	0	0	0.048	0.985	0.102	0.900	0	0.293	0.931
CALM1	SPTAN1	9606.ENSP00000499717	9606.ENSP00000487444	0	0	0	0.754	0.083	0.905	0	0.432	0.946
CALM1	MYO1C	9606.ENSP00000499717	9606.ENSP00000496954	0	0	0	0	0	0.268	0.900	0.088	0.927
CALM1	CALM2	9606.ENSP00000499717	9606.ENSP00000499797	0	0	0.048	0.985	0.082	0.917	0	0.260	0.939
CALM2	CALM3	9606.ENSP00000499797	9606.ENSP00000291295	0	0	0.048	0.985	0.059	0.916	0	0.529	0.959
CALM2	SPTAN1	9606.ENSP00000499797	9606.ENSP00000487444	0	0	0	0.755	0.049	0.905	0	0.436	0.944
CALM2	MYO1C	9606.ENSP00000499797	9606.ENSP00000496954	0	0	0	0	0	0.923	0	0.051	0.924
CALM2	CALM1	9606.ENSP00000499797	9606.ENSP00000499717	0	0	0.048	0.985	0.082	0.917	0	0.260	0.939
CALM3	PFN1	9606.ENSP00000291295	9606.ENSP00000225655	0	0	0	0	0.159	0.051	0	0.741	0.776
CALM3	RHOA	9606.ENSP00000291295	9606.ENSP00000400175	0	0	0	0	0.132	0.097	0	0.776	0.809
CALM3	CFL1	9606.ENSP00000291295	9606.ENSP00000432660	0	0	0	0	0.174	0.205	0	0.803	0.859
CALM3	CALM1	9606.ENSP00000291295	9606.ENSP00000499717	0	0	0.048	0.985	0.102	0.900	0	0.293	0.931
CALM3	MYO1C	9606.ENSP00000291295	9606.ENSP00000496954	0	0	0	0	0.047	0.936	0	0.255	0.950
CALM3	CALM2	9606.ENSP00000291295	9606.ENSP00000499797	0	0	0.048	0.985	0.059	0.916	0	0.529	0.959
CALM3	NRAS	9606.ENSP00000291295	9606.ENSP00000358548	0	0	0	0	0.074	0.130	0.900	0.554	0.959
CALM3	SPTAN1	9606.ENSP00000291295	9606.ENSP00000487444	0	0	0	0.755	0.062	0.919	0	0.556	0.963
CD36	ITGAV	9606.ENSP00000415743	9606.ENSP00000261023	0	0	0	0	0.074	0	0.400	0.793	0.875
CD36	FN1	9606.ENSP00000415743	9606.ENSP00000346839	0	0	0	0	0.048	0	0	0.700	0.702
CD36	CD47	9606.ENSP00000415743	9606.ENSP00000355361	0	0	0	0	0.083	0	0	0.994	0.994
CD36	S100A9	9606.ENSP00000415743	9606.ENSP00000357727	0	0	0	0	0.181	0.112	0.500	0.530	0.806
CD36	CD9	9606.ENSP00000415743	9606.ENSP00000371958	0	0	0	0	0.088	0.292	0.400	0.777	0.902
CD36	ITGB1	9606.ENSP00000415743	9606.ENSP00000379350	0	0	0	0	0.113	0.292	0	0.801	0.864
CD36	CD44	9606.ENSP00000415743	9606.ENSP00000398632	0	0	0	0	0.043	0	0	0.713	0.714
CD44	LAMC1	9606.ENSP00000398632	9606.ENSP00000258341	0	0	0	0	0.054	0	0.900	0.250	0.922
CD44	ITGAV	9606.ENSP00000398632	9606.ENSP00000261023	0	0	0	0	0.089	0	0	0.842	0.850
CD44	MCAM	9606.ENSP00000398632	9606.ENSP00000264036	0	0	0	0	0.055	0	0	0.696	0.700
CD44	ITGA2	9606.ENSP00000398632	9606.ENSP00000296585	0	0	0	0	0.083	0	0	0.714	0.727
CD44	LAMB2	9606.ENSP00000398632	9606.ENSP00000307156	0	0	0	0	0	0	0.900	0.135	0.909
CD44	BSG	9606.ENSP00000398632	9606.ENSP00000333769	0	0	0	0	0.049	0.292	0	0.980	0.985
CD44	FN1	9606.ENSP00000398632	9606.ENSP00000346839	0	0	0	0	0.073	0.292	0.900	0.996	0.999
CD44	CD47	9606.ENSP00000398632	9606.ENSP00000355361	0	0	0	0	0.144	0	0	0.666	0.702
CD44	HSPG2	9606.ENSP00000398632	9606.ENSP00000363827	0	0	0	0	0.044	0	0	0.802	0.802
CD44	AGRN	9606.ENSP00000398632	9606.ENSP00000368678	0	0	0	0	0.042	0	0	0.720	0.720
CD44	SDC1	9606.ENSP00000398632	9606.ENSP00000370542	0	0	0	0	0	0	0	0.927	0.927
CD44	CD9	9606.ENSP00000398632	9606.ENSP00000371958	0	0	0	0	0.120	0.510	0	0.968	0.985
CD44	ITGB1	9606.ENSP00000398632	9606.ENSP00000379350	0	0	0	0	0.122	0.226	0	0.942	0.957
CD44	ITGA6	9606.ENSP00000398632	9606.ENSP00000386896	0	0	0	0	0.073	0	0	0.734	0.743
CD44	CD36	9606.ENSP00000398632	9606.ENSP00000415743	0	0	0	0	0.043	0	0	0.713	0.714
CD44	ACTB	9606.ENSP00000398632	9606.ENSP00000494750	0	0	0	0	0.083	0	0	0.715	0.728
CD44	RHOA	9606.ENSP00000398632	9606.ENSP00000400175	0	0	0	0	0.109	0.162	0	0.732	0.783
CD47	ITGAV	9606.ENSP00000355361	9606.ENSP00000261023	0	0	0	0	0.093	0	0.400	0.617	0.773
CD47	FN1	9606.ENSP00000355361	9606.ENSP00000346839	0	0	0	0	0.055	0	0	0.699	0.703
CD47	CD44	9606.ENSP00000355361	9606.ENSP00000398632	0	0	0	0	0.144	0	0	0.666	0.702
CD47	CD9	9606.ENSP00000355361	9606.ENSP00000371958	0	0	0	0	0.117	0.045	0	0.712	0.736
CD47	ITGB1	9606.ENSP00000355361	9606.ENSP00000379350	0	0	0	0	0.111	0.292	0.400	0.562	0.812
CD47	CD36	9606.ENSP00000355361	9606.ENSP00000415743	0	0	0	0	0.083	0	0	0.994	0.994
CD9	ITGAV	9606.ENSP00000371958	9606.ENSP00000261023	0	0	0	0	0.143	0.046	0	0.683	0.718
CD9	MFGE8	9606.ENSP00000371958	9606.ENSP00000268150	0	0	0	0	0.103	0	0	0.682	0.703
CD9	ITGA3	9606.ENSP00000371958	9606.ENSP00000315190	0	0	0	0	0.089	0.626	0	0.917	0.969
CD9	FN1	9606.ENSP00000371958	9606.ENSP00000346839	0	0	0	0	0.092	0	0	0.695	0.711
CD9	CD47	9606.ENSP00000371958	9606.ENSP00000355361	0	0	0	0	0.117	0.045	0	0.712	0.736
CD9	ITGA6	9606.ENSP00000371958	9606.ENSP00000386896	0	0	0	0	0.105	0.512	0	0.728	0.871
CD9	CD36	9606.ENSP00000371958	9606.ENSP00000415743	0	0	0	0	0.088	0.292	0.400	0.777	0.902
CD9	CD44	9606.ENSP00000371958	9606.ENSP00000398632	0	0	0	0	0.120	0.510	0	0.968	0.985
CD9	ITGB1	9606.ENSP00000371958	9606.ENSP00000379350	0	0	0	0	0.061	0.785	0	0.953	0.989
CFL1	PFN1	9606.ENSP00000432660	9606.ENSP00000225655	0	0	0	0	0.608	0.258	0.400	0.972	0.994
CFL1	RHOC	9606.ENSP00000432660	9606.ENSP00000285735	0	0	0	0	0.105	0.068	0	0.776	0.797
CFL1	CALM3	9606.ENSP00000432660	9606.ENSP00000291295	0	0	0	0	0.174	0.205	0	0.803	0.859
CFL1	ARPC2	9606.ENSP00000432660	9606.ENSP00000295685	0	0	0	0	0.469	0	0	0.546	0.749
CFL1	RHOA	9606.ENSP00000432660	9606.ENSP00000400175	0	0	0	0	0.268	0.068	0.500	0.902	0.962
CFL1	TWF1	9606.ENSP00000432660	9606.ENSP00000449428	0	0	0	0	0.044	0.550	0	0.815	0.913
CFL1	ACTB	9606.ENSP00000432660	9606.ENSP00000494750	0	0	0	0	0.403	0.987	0.900	0.834	0.999
DDX3X	PABPC1	9606.ENSP00000494040	9606.ENSP00000313007	0	0	0	0	0.344	0.646	0	0.825	0.956
DDX3X	EIF4A2	9606.ENSP00000494040	9606.ENSP00000326381	0	0	0.145	0.784	0.378	0.374	0	0.512	0.816
DIAPH1	PFN1	9606.ENSP00000373706	9606.ENSP00000225655	0	0	0	0	0.067	0.183	0.900	0.655	0.970
DIAPH1	RHOC	9606.ENSP00000373706	9606.ENSP00000285735	0	0	0	0	0.081	0.666	0.500	0.845	0.973
DIAPH1	ACTB	9606.ENSP00000373706	9606.ENSP00000494750	0	0	0	0	0.096	0.140	0.900	0.252	0.934
DIAPH1	RHOA	9606.ENSP00000373706	9606.ENSP00000400175	0	0	0	0	0.097	0.677	0.900	0.828	0.994
DYNC1H1	RAB7A	9606.ENSP00000348965	9606.ENSP00000265062	0	0	0	0	0.060	0.066	0.800	0.429	0.886
DYNC1H1	NUDC	9606.ENSP00000348965	9606.ENSP00000319664	0	0	0	0	0.067	0.095	0.500	0.869	0.937
DYNC1H1	TUBA1B	9606.ENSP00000348965	9606.ENSP00000336799	0	0.016	0	0	0.086	0.251	0.650	0.241	0.794
DYNC1H1	ACTB	9606.ENSP00000348965	9606.ENSP00000494750	0	0	0	0	0.065	0.920	0	0.240	0.938
DYNC1H1	TUBA1A	9606.ENSP00000348965	9606.ENSP00000439020	0	0.016	0	0	0.069	0.921	0.650	0.504	0.985
EIF4A2	PABPC1	9606.ENSP00000326381	9606.ENSP00000313007	0	0	0	0	0.402	0.269	0.500	0.998	0.999
EIF4A2	DDX3X	9606.ENSP00000326381	9606.ENSP00000494040	0	0	0.145	0.784	0.378	0.374	0	0.512	0.816
EIF4A2	EIF4B	9606.ENSP00000326381	9606.ENSP00000388806	0	0	0	0	0.144	0.534	0.900	0.999	0.999
EIF4B	PABPC1	9606.ENSP00000388806	9606.ENSP00000313007	0	0	0	0	0.235	0.465	0.800	0.993	0.999
EIF4B	EIF4A2	9606.ENSP00000388806	9606.ENSP00000326381	0	0	0	0	0.144	0.534	0.900	0.999	0.999
FMNL1	PFN1	9606.ENSP00000329219	9606.ENSP00000225655	0	0	0	0	0.063	0.329	0.500	0.870	0.953
FMNL1	RHOA	9606.ENSP00000329219	9606.ENSP00000400175	0	0	0	0	0.086	0.244	0	0.761	0.821
FN1	ITGB4	9606.ENSP00000346839	9606.ENSP00000200181	0	0	0	0.546	0	0	0.650	0.355	0.764
FN1	MAPK1	9606.ENSP00000346839	9606.ENSP00000215832	0	0	0	0	0	0	0.500	0.455	0.716
FN1	LAMC1	9606.ENSP00000346839	9606.ENSP00000258341	0	0	0	0	0.163	0	0	0.656	0.700
FN1	ITGAV	9606.ENSP00000346839	9606.ENSP00000261023	0	0	0	0	0.126	0.960	0.900	0.997	0.999
FN1	ITGA2	9606.ENSP00000346839	9606.ENSP00000296585	0	0	0	0	0.083	0	0.650	0.962	0.986
FN1	ITGA3	9606.ENSP00000346839	9606.ENSP00000315190	0	0	0	0	0.099	0.292	0.900	0.990	0.999
FN1	CD36	9606.ENSP00000346839	9606.ENSP00000415743	0	0	0	0	0.048	0	0	0.700	0.702
FN1	CD47	9606.ENSP00000346839	9606.ENSP00000355361	0	0	0	0	0.055	0	0	0.699	0.703
FN1	CD9	9606.ENSP00000346839	9606.ENSP00000371958	0	0	0	0	0.092	0	0	0.695	0.711
FN1	RHOA	9606.ENSP00000346839	9606.ENSP00000400175	0	0	0	0	0.079	0	0	0.722	0.734
FN1	GRB2	9606.ENSP00000346839	9606.ENSP00000376345	0	0	0	0	0.055	0.136	0.500	0.447	0.744
FN1	ACTB	9606.ENSP00000346839	9606.ENSP00000494750	0	0	0	0	0.043	0.045	0	0.886	0.886
FN1	ITGA6	9606.ENSP00000346839	9606.ENSP00000386896	0	0	0	0	0.059	0	0.650	0.799	0.928
FN1	AGRN	9606.ENSP00000346839	9606.ENSP00000368678	0	0	0	0	0.086	0.292	0	0.977	0.983
FN1	HSPG2	9606.ENSP00000346839	9606.ENSP00000363827	0	0	0	0	0.140	0.316	0	0.995	0.996
FN1	SDC1	9606.ENSP00000346839	9606.ENSP00000370542	0	0	0	0	0.086	0	0.900	0.992	0.999
FN1	ITGB1	9606.ENSP00000346839	9606.ENSP00000379350	0	0	0	0	0.099	0.981	0.900	0.998	0.999
FN1	SDC4	9606.ENSP00000346839	9606.ENSP00000361818	0	0	0	0	0.086	0	0.900	0.992	0.999
FN1	CD44	9606.ENSP00000346839	9606.ENSP00000398632	0	0	0	0	0.073	0.292	0.900	0.996	0.999
GNB1	MAPK1	9606.ENSP00000367872	9606.ENSP00000215832	0	0	0	0	0.242	0.162	0.650	0.239	0.808
GNB1	NRAS	9606.ENSP00000367872	9606.ENSP00000358548	0	0	0	0	0.097	0.095	0.650	0.242	0.754
GNB1	RHOA	9606.ENSP00000367872	9606.ENSP00000400175	0	0	0	0	0.255	0.096	0.500	0.670	0.874
GRB2	MAPK1	9606.ENSP00000376345	9606.ENSP00000215832	0	0	0	0	0.093	0	0.400	0.866	0.920
GRB2	NPM1	9606.ENSP00000376345	9606.ENSP00000296930	0	0	0	0	0.049	0.421	0.500	0.742	0.919
GRB2	FN1	9606.ENSP00000376345	9606.ENSP00000346839	0	0	0	0	0.055	0.136	0.500	0.447	0.744
GRB2	NRAS	9606.ENSP00000376345	9606.ENSP00000358548	0	0	0	0	0.104	0.209	0.500	0.539	0.815
GRB2	ACTB	9606.ENSP00000376345	9606.ENSP00000494750	0	0	0	0	0.082	0.363	0.500	0.440	0.814
H2AX	H4C6	9606.ENSP00000434024	9606.ENSP00000244537	0	0.026	0	0	0.204	0.984	0.800	0.596	0.998
H2AX	H3-3B	9606.ENSP00000434024	9606.ENSP00000254810	0	0.033	0	0	0.128	0.546	0.400	0.849	0.959
H2AX	UBE2N	9606.ENSP00000434024	9606.ENSP00000316176	0	0	0	0	0.056	0.087	0.500	0.506	0.758
H2AX	RUVBL1	9606.ENSP00000434024	9606.ENSP00000318297	0	0	0	0	0.075	0.647	0.500	0.289	0.868
H2AX	H4C11	9606.ENSP00000434024	9606.ENSP00000347168	0	0.026	0	0	0.205	0.915	0	0.335	0.951
H2AX	H3C12	9606.ENSP00000434024	9606.ENSP00000352252	0	0.034	0	0	0.158	0.914	0.400	0.851	0.992
H2AX	H3C10	9606.ENSP00000434024	9606.ENSP00000358160	0	0.034	0	0	0.145	0.914	0	0.156	0.932
H2AX	H4C2	9606.ENSP00000434024	9606.ENSP00000366974	0	0.026	0	0	0.229	0.926	0	0.348	0.960
H2AX	H3C4	9606.ENSP00000434024	9606.ENSP00000366999	0	0.034	0	0	0.148	0.914	0	0.156	0.932
H2AX	H4C3	9606.ENSP00000434024	9606.ENSP00000367034	0	0.026	0	0	0.240	0.915	0	0.372	0.955
H2AX	ACTB	9606.ENSP00000434024	9606.ENSP00000494750	0	0	0	0	0.073	0.389	0	0.598	0.753
H2AX	H3C11	9606.ENSP00000434024	9606.ENSP00000483283	0	0.034	0	0	0.146	0.914	0	0.145	0.931
H2AX	H3C8	9606.ENSP00000434024	9606.ENSP00000484638	0	0.034	0	0	0.156	0.914	0	0.140	0.932
H2AX	H3C7	9606.ENSP00000434024	9606.ENSP00000484095	0	0.034	0	0	0.167	0.914	0	0.156	0.934
H2AX	H3C2	9606.ENSP00000434024	9606.ENSP00000484841	0	0.034	0	0	0.147	0.936	0	0.114	0.947
H2AX	H4C8	9606.ENSP00000434024	9606.ENSP00000489236	0	0.026	0	0	0.199	0.915	0	0.335	0.950
H2AX	H4C1	9606.ENSP00000434024	9606.ENSP00000479106	0	0.026	0	0	0.193	0.915	0	0.335	0.950
H2AX	H4C5	9606.ENSP00000434024	9606.ENSP00000484789	0	0.026	0	0	0.199	0.915	0	0.347	0.951
H2AX	H4C15	9606.ENSP00000434024	9606.ENSP00000462355	0	0.026	0	0	0.193	0.915	0	0.348	0.951
H2AX	H4C12	9606.ENSP00000434024	9606.ENSP00000479794	0	0.026	0	0	0.193	0.915	0	0.344	0.951
H2AX	H4C4	9606.ENSP00000434024	9606.ENSP00000479461	0	0.026	0	0	0.205	0.915	0	0.366	0.953
H2AX	H3C6	9606.ENSP00000434024	9606.ENSP00000489282	0	0.034	0	0	0.128	0.914	0	0.498	0.959
H2AX	H4C13	9606.ENSP00000434024	9606.ENSP00000480960	0	0.026	0	0	0.230	0.926	0	0.344	0.959
H2AX	H3C3	9606.ENSP00000434024	9606.ENSP00000484658	0	0.034	0	0	0.156	0.914	0	0.495	0.960
H2AX	H4C14	9606.ENSP00000434024	9606.ENSP00000462667	0	0.026	0	0	0.193	0.930	0	0.351	0.960
H2AX	H4C9	9606.ENSP00000434024	9606.ENSP00000481486	0	0.026	0	0	0.221	0.930	0	0.340	0.961
H2AX	H3C1	9606.ENSP00000434024	9606.ENSP00000480826	0	0.034	0	0	0.136	0.982	0	0.140	0.986
H2AZ2	H4C6	9606.ENSP00000308405	9606.ENSP00000244537	0	0	0	0	0.674	0.950	0.500	0.455	0.995
H2AZ2	H3-3B	9606.ENSP00000308405	9606.ENSP00000254810	0	0	0	0	0.249	0.309	0.500	0.525	0.860
H2AZ2	RUVBL2	9606.ENSP00000308405	9606.ENSP00000473172	0	0	0	0	0.091	0.519	0	0.581	0.801
H2AZ2	RUVBL1	9606.ENSP00000308405	9606.ENSP00000318297	0	0	0	0	0.117	0.519	0.500	0.657	0.917
H2AZ2	H3C2	9606.ENSP00000308405	9606.ENSP00000484841	0	0	0	0	0.148	0.927	0	0.147	0.943
H2AZ2	H3C7	9606.ENSP00000308405	9606.ENSP00000484095	0	0	0	0	0.140	0.927	0	0.169	0.944
H2AZ2	H3C8	9606.ENSP00000308405	9606.ENSP00000484638	0	0	0	0	0.146	0.927	0	0.169	0.944
H2AZ2	H3C11	9606.ENSP00000308405	9606.ENSP00000483283	0	0	0	0	0.142	0.927	0	0.175	0.944
H2AZ2	H3C1	9606.ENSP00000308405	9606.ENSP00000480826	0	0	0	0	0.146	0.927	0	0.175	0.944
H2AZ2	H3C10	9606.ENSP00000308405	9606.ENSP00000358160	0	0	0	0	0.142	0.927	0	0.166	0.944
H2AZ2	H4C14	9606.ENSP00000308405	9606.ENSP00000462667	0	0	0	0	0.074	0.933	0	0.250	0.949
H2AZ2	H4C5	9606.ENSP00000308405	9606.ENSP00000484789	0	0	0	0	0.074	0.933	0	0.250	0.949
H2AZ2	H4C1	9606.ENSP00000308405	9606.ENSP00000479106	0	0	0	0	0.074	0.933	0	0.258	0.950
H2AZ2	H4C13	9606.ENSP00000308405	9606.ENSP00000480960	0	0	0	0	0.076	0.933	0	0.256	0.950
H2AZ2	H4C12	9606.ENSP00000308405	9606.ENSP00000479794	0	0	0	0	0.074	0.933	0	0.257	0.950
H2AZ2	H4C15	9606.ENSP00000308405	9606.ENSP00000462355	0	0	0	0	0.074	0.933	0	0.258	0.950
H2AZ2	H4C9	9606.ENSP00000308405	9606.ENSP00000481486	0	0	0	0	0.074	0.933	0	0.257	0.950
H2AZ2	H4C2	9606.ENSP00000308405	9606.ENSP00000366974	0	0	0	0	0.087	0.933	0	0.250	0.950
H2AZ2	H4C8	9606.ENSP00000308405	9606.ENSP00000489236	0	0	0	0	0.074	0.933	0	0.260	0.950
H2AZ2	H4C11	9606.ENSP00000308405	9606.ENSP00000347168	0	0	0	0	0.074	0.933	0	0.258	0.950
H2AZ2	H3C4	9606.ENSP00000308405	9606.ENSP00000366999	0	0	0	0	0.142	0.927	0	0.271	0.951
H2AZ2	H4C4	9606.ENSP00000308405	9606.ENSP00000479461	0	0	0	0	0.074	0.933	0	0.279	0.951
H2AZ2	H4C3	9606.ENSP00000308405	9606.ENSP00000367034	0	0	0	0	0.088	0.933	0	0.298	0.953
H2AZ2	H3C3	9606.ENSP00000308405	9606.ENSP00000484658	0	0	0	0	0.147	0.927	0	0.397	0.959
